ID1	ID2	conf	direction	type	score
333	331	1	1	TRUE_KEGG	0.4205975502808938
35	333	1	1	TRUE_KEGG	2.789093555523105
35	24	1	1	TRUE_KEGG	0.2360913057744097
326	333	1	1	TRUE_KEGG	1.6134026976133717
32	341	1	1	TRUE_KEGG	2.777752506539965
29	24	1	1	TRUE_KEGG	13.755356552851019
30	29	1	1	TRUE_KEGG	5.223112639187358
24	326	1	1	TRUE_KEGG	7.322178455663447
340	26	1	1	TRUE_KEGG	7.677445747049046
339	340	1	1	TRUE_KEGG	4.965502804772485
26	24	1	1	TRUE_KEGG	5.666700110941219
36	35	1	1	TRUE_KEGG	1.7494327472604325
329	330	1	1	TRUE_KEGG	3.1576497594144266
75	329	1	1	TRUE_KEGG	9.382355471250731
76	75	1	1	TRUE_KEGG	5.070211243960141
79	77	1	1	TRUE_KEGG	7.117037034406222
77	329	1	1	TRUE_KEGG	4.0667004741112684
80	79	1	1	TRUE_KEGG	4.914892604363269
78	329	1	1	TRUE_KEGG	4.0667004741112684
81	78	1	1	TRUE_KEGG	7.117037034406222
82	81	1	1	TRUE_KEGG	4.914892604363269
83	329	1	1	TRUE_KEGG	0.462544211242717
95	342	1	1	TRUE_KEGG	8.20451257104504
85	330	1	1	TRUE_KEGG	1.1776910388465944
96	343	1	1	TRUE_KEGG	2.5452308478182353
104	96	1	1	TRUE_KEGG	4.710177569326995
95	96	1	1	TRUE_KEGG	0.5461951743881982
87	330	1	1	TRUE_KEGG	3.9883493976833617
88	87	1	1	TRUE_KEGG	4.413306487198561
89	330	1	1	TRUE_KEGG	5.980574749377015
90	330	1	1	TRUE_KEGG	5.980574749377015
97	342	1	1	TRUE_KEGG	7.419297919369436
99	342	1	1	TRUE_KEGG	2.4091160978789126
338	99	1	1	TRUE_KEGG	5.744202888675216
100	338	1	1	TRUE_KEGG	4.76260857031208
111	337	1	1	TRUE_KEGG	4.757330290014952
337	105	1	1	TRUE_KEGG	5.712154053613047
105	343	1	1	TRUE_KEGG	2.3860171833381925
342	325	1	1	TRUE_KEGG	13.691684765065391
342	343	1	1	TRUE_KEGG	0.16944246166292704
109	343	1	1	TRUE_KEGG	7.314216817861084
335	320	1	1	TRUE_KEGG	3.8889246621175615
318	69	1	1	TRUE_KEGG	9.208145321112992
334	50	1	1	TRUE_KEGG	4.2036068531302435
84	83	1	1	TRUE_KEGG	0.6030206770588269
342	84	1	1	TRUE_KEGG	0.9095903998980684
86	85	1	1	TRUE_KEGG	1.9803503949062244
343	86	1	1	TRUE_KEGG	2.0272140956703018
329	333	1	1	TRUE_KEGG	0.7302699456801278
69	11	1	1	TRUE_KEGG	7.921306783811814
58	57	1	1	FALSE_KEGG	0.20112145375514318
58	59	1	1	FALSE_KEGG	0.3077241062597698
60	59	1	1	FALSE_KEGG	0.23601863258824032
58	328	1	1	FALSE_KEGG	0.9854737002847682
60	328	1	1	FALSE_KEGG	0.7558398918430526
328	322	1	1	FALSE_KEGG	0.36764695606049436
322	64	1	1	FALSE_KEGG	0.4453341404711263
322	11	1	1	FALSE_KEGG	0.39466573173283526
60	64	1	1	FALSE_KEGG	0.12375044650089957
60	321	1	1	FALSE_KEGG	0.09895808359188496
321	12	1	1	FALSE_KEGG	0.728044180058288
12	332	1	1	FALSE_KEGG	0.21718802851142213
321	62	1	1	FALSE_KEGG	0.14474465101603926
321	61	1	1	FALSE_KEGG	0.14474465101603926
321	331	1	1	FALSE_KEGG	0.27161064865298
11	333	1	1	FALSE_KEGG	0.5826947795277437
327	326	1	1	FALSE_KEGG	0.4934975102963828
21	24	1	1	FALSE_KEGG	0.19120593554690174
327	21	1	1	FALSE_KEGG	0.3524871480408718
69	323	1	1	FALSE_KEGG	0.9999691027792805
323	69	1	1	FALSE_KEGG	1.0000308981753872
69	71	1	1	FALSE_KEGG	0.16877712419065846
71	72	1	1	FALSE_KEGG	0.20893161321395146
74	330	1	1	FALSE_KEGG	0.07523440758141942
11	327	1	1	FALSE_KEGG	0.7318353482606216
69	329	1	1	FALSE_KEGG	6.320545076883958
321	11	1	1	FALSE_KEGG	1.1082530282569658
332	55	1	1	FALSE_KEGG	0.11862655205580597
55	56	1	1	FALSE_KEGG	0.1994069540216177
324	50	1	1	FALSE_KEGG	0.6398855841099026
334	52	1	1	FALSE_KEGG	0.13932411691578384
52	53	1	1	FALSE_KEGG	0.20296252447500152
332	324	1	1	FALSE_KEGG	0.16043725004951007
331	332	1	1	FALSE_KEGG	0.5821659825204335
324	346	1	1	FALSE_KEGG	0.11615629964951646
48	47	1	1	FALSE_KEGG	0.2571437225342463
335	47	1	1	FALSE_KEGG	0.3658553822835036
331	36	1	1	FALSE_KEGG	0.48727365030075287
36	324	1	1	FALSE_KEGG	0.1916810179460779
331	344	1	1	FALSE_KEGG	0.1214205230723099
331	345	1	1	FALSE_KEGG	0.1214205230723099
344	44	1	1	FALSE_KEGG	0.1998960048242502
345	43	1	1	FALSE_KEGG	0.1998960048242502
42	45	1	1	FALSE_KEGG	0.360003275182217
331	333	1	1	FALSE_KEGG	2.3775697203470525
333	35	1	1	FALSE_KEGG	0.3585394251188703
24	35	1	1	FALSE_KEGG	4.235649409959727
333	326	1	1	FALSE_KEGG	0.6198080624751969
341	32	1	1	FALSE_KEGG	0.360003275182217
24	29	1	1	FALSE_KEGG	0.07269895157990171
29	30	1	1	FALSE_KEGG	0.19145671730249833
326	24	1	1	FALSE_KEGG	0.13657137777440198
26	340	1	1	FALSE_KEGG	0.13025165308193376
340	339	1	1	FALSE_KEGG	0.20138947440304975
24	26	1	1	FALSE_KEGG	0.17646954672424045
35	36	1	1	FALSE_KEGG	0.5716138568721632
330	329	1	1	FALSE_KEGG	0.3166912343645883
329	75	1	1	FALSE_KEGG	0.10658304335880095
75	76	1	1	FALSE_KEGG	0.19723044107703483
77	79	1	1	FALSE_KEGG	0.14050791012687636
329	77	1	1	FALSE_KEGG	0.2458995951056707
79	80	1	1	FALSE_KEGG	0.20346324538449428
329	78	1	1	FALSE_KEGG	0.2458995951056707
78	81	1	1	FALSE_KEGG	0.14050791012687636
81	82	1	1	FALSE_KEGG	0.20346324538449428
329	83	1	1	FALSE_KEGG	2.161955496780083
342	95	1	1	FALSE_KEGG	0.12188414501662785
330	85	1	1	FALSE_KEGG	0.8491191382243842
343	96	1	1	FALSE_KEGG	0.39289167065423447
96	104	1	1	FALSE_KEGG	0.21230622100365595
96	95	1	1	FALSE_KEGG	1.8308473726815981
330	87	1	1	FALSE_KEGG	0.2507302897235762
87	88	1	1	FALSE_KEGG	0.2265874810418551
330	89	1	1	FALSE_KEGG	0.1672080095820503
330	90	1	1	FALSE_KEGG	0.1672080095820503
342	97	1	1	FALSE_KEGG	0.134783642720333
342	99	1	1	FALSE_KEGG	0.4150899995564523
99	338	1	1	FALSE_KEGG	0.17408855839189025
338	100	1	1	FALSE_KEGG	0.20996896663596118
337	111	1	1	FALSE_KEGG	0.21020192819045513
105	337	1	1	FALSE_KEGG	0.17506530647006635
343	105	1	1	FALSE_KEGG	0.41910846534681495
325	342	1	1	FALSE_KEGG	0.07303703066196207
343	342	1	1	FALSE_KEGG	5.901708404055804
343	109	1	1	FALSE_KEGG	0.13672003782524358
320	335	1	1	FALSE_KEGG	0.25714049175112824
69	318	1	1	FALSE_KEGG	0.10859950241088612
50	334	1	1	FALSE_KEGG	0.23789094340621875
83	84	1	1	FALSE_KEGG	1.6583179284620886
84	342	1	1	FALSE_KEGG	1.0993959480135929
85	86	1	1	FALSE_KEGG	0.5049611435290233
86	343	1	1	FALSE_KEGG	0.4932878091839374
333	329	1	1	FALSE_KEGG	1.3693566412193816
11	69	1	1	FALSE_KEGG	0.1262417966242168
64	11	1	1	UNDIRECTED_KEGG	0.8862238392846143
11	64	1	1	UNDIRECTED_KEGG	1.1283830965405186
64	321	1	1	UNDIRECTED_KEGG	0.7996583963126599
321	64	1	1	UNDIRECTED_KEGG	1.250533983775002
